orient,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,polygon.stopped,polygon_2.stopped,grating.started,key_resp.started,grating.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
45,36,0,72,1,152.88238719999208,,152.87033820000943,152.88238719999208,153.88166519999504,153.88166519999504,154.3820226000098,154.3820226000098,154.68105790001573,154.69749600000796,154.81644520000555,up,0,0.11772889998974279,None,4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,36,1,73,0,154.83078750001732,,154.81939150000107,154.83078750001732,155.82998149999185,155.82998149999185,156.32981180000934,156.32981180000934,156.62937290000264,156.62937290000264,156.74763540001004,up,1,0.11493039998458698,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,37,0,74,1,156.76258670000243,,156.75385380000807,156.76258670000243,157.7617295999953,157.7784449000028,158.2613832000061,158.2613832000061,158.56111959999544,158.56111959999544,158.77862570001162,up,1,0.2120316999789793,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,37,1,75,0,158.79409919999307,,158.78111120001995,158.79409919999307,159.79341899999417,159.79341899999417,160.29274060000898,160.29274060000898,160.59260080000968,160.59260080000968,160.7108317000093,up,1,0.11213529997621663,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,38,0,76,0,160.72618170001078,,160.7140932000184,160.72618170001078,161.72607460001018,161.7416591999936,162.2412333000102,162.2248169000086,162.52564430001075,162.52564430001075,163.22504889999982,down,1,0.6854190999874845,None,1,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,38,1,77,1,163.24039769999217,,163.2274515000172,163.24039769999217,164.2396515000146,164.2396515000146,164.7392930999922,164.7392930999922,165.0388751999999,165.0388751999999,165.20736309999484,up,0,0.16454839997459203,None,-5,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,39,0,78,1,165.2223486000148,,165.21007120001013,165.2223486000148,166.2214066000015,166.2214066000015,166.72111119999317,166.72111119999317,167.0207946000155,167.0207946000155,167.23844230000395,down,1,0.20903050000197254,None,-3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,39,1,79,0,167.25386940001044,,167.24133129999973,167.25386940001044,168.253289699991,168.253289699991,168.75279110000702,168.75279110000702,169.0526441000111,169.0526441000111,169.48722080001608,up,1,0.4173696999787353,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,40,0,80,0,169.50223010001355,,169.4904794000031,169.50223010001355,170.50138090000837,170.51792360001127,171.00087380001787,171.00087380001787,171.30054560001008,171.30054560001008,171.53453150001587,down,1,0.22839150001527742,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,40,1,81,1,171.55046550001134,,171.53597430000082,171.55046550001134,172.54955039999913,172.54955039999913,173.04926080000587,173.04926080000587,173.34906410000985,173.34906410000985,173.60164830001304,down,0,0.250971200002823,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,41,0,82,0,173.61537169999792,,173.6041676000168,173.61537169999792,174.61463190001086,174.61463190001086,175.11436700000195,175.11436700000195,175.41411650000373,175.41411650000373,175.69885879999492,down,1,0.2726625000068452,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,41,1,83,1,175.71354930000962,,175.70047090001754,175.71354930000962,176.71293300000252,176.71293300000252,177.21240540000144,177.21240540000144,177.51225910001085,177.51225910001085,177.7975681000098,up,1,0.2807770000072196,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,42,0,84,1,177.8118485000159,,177.80018530000234,177.8118485000159,178.8112540000002,178.8112540000002,179.31075530001544,179.31075530001544,179.61039079999318,179.61039079999318,179.9110323000059,up,0,0.29048510000575334,None,-2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,42,1,85,0,179.92674789999728,,179.91295530000934,179.92674789999728,180.92585830000462,180.92585830000462,181.42560210000374,181.42560210000374,181.72511430000304,181.72511430000304,182.14390580001054,up,1,0.4147077999950852,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,43,0,86,1,182.15842570000677,,182.1472219999996,182.15842570000677,183.15753319999203,183.15753319999203,183.65717489999952,183.65717489999952,183.95681190001778,183.95681190001778,184.15924559999257,up,1,0.19274919998133555,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,43,1,87,0,184.17325490000076,,184.1630540000042,184.17325490000076,185.17226910000318,185.17226910000318,185.6718741999939,185.6718741999939,185.97170530000585,185.97170530000585,186.73922230000608,up,0,0.7512885000032838,None,-2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,44,0,88,1,186.75460440001916,,186.74121330000344,186.75460440001916,187.75383659999352,187.75383659999352,188.25332479999634,188.25332479999634,188.55316070001572,188.55316070001572,188.9207640000095,down,1,0.36253680000663735,None,2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,44,1,89,0,188.9362434000068,,188.9228442000167,188.9362434000068,189.93526030000066,189.95203620000393,190.43490429999656,190.43490429999656,190.73452150000958,190.73452150000958,191.11850850001792,up,1,0.3777909000054933,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,45,0,90,1,191.13434360001702,,191.12008950000745,191.13434360001702,192.1334010999999,192.15019750001375,192.63304760001483,192.63304760001483,192.93279260001145,192.93279260001145,193.133624900016,up,1,0.193456300010439,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,45,1,91,0,193.149570700014,,193.13483719999203,193.149570700014,194.14853500001482,194.1649631000182,194.64816370001063,194.64816370001063,194.94785470000352,194.94785470000352,195.2328697000048,up,1,0.2778600000019651,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,46,0,92,1,195.24758160000783,,195.23633000001428,195.24758160000783,196.24677180001163,196.24677180001163,196.74646950000897,196.74646950000897,197.0460918000026,197.0460918000026,197.4972345000133,down,1,0.4381658999773208,None,-4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,46,1,93,0,197.512284299999,,197.50168220000342,197.512284299999,198.51142339999205,198.51142339999205,199.0109449000156,199.0109449000156,199.31074320001062,199.31074320001062,199.6619073000038,up,1,0.34188959997845814,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,47,0,94,1,199.6774270000169,,199.6633826000034,199.6774270000169,200.6764449000184,200.69308610001463,201.1760278000147,201.1760278000147,201.47586560001946,201.47586560001946,201.61022249999223,up,1,0.12121589999878779,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,47,1,95,0,201.6256823000149,,201.61296749999747,201.6256823000149,202.62480019999202,202.62480019999202,203.12448240001686,203.12448240001686,203.42414370001643,203.42414370001643,203.6751840999932,up,1,0.2368613999860827,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,48,0,96,0,203.69066039999598,,203.677042299998,203.69066039999598,204.68985090000206,204.68985090000206,205.18943870000658,205.18943870000658,205.48930030001793,205.48930030001793,205.62358859999222,up,0,0.12373520000255667,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,48,1,97,1,205.6391624000098,,205.6254947000125,205.6391624000098,206.63823969999794,206.63823969999794,207.1378742000088,207.1378742000088,207.43757680000272,207.43757680000272,207.72193739999784,down,0,0.2742547999951057,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,49,0,98,0,207.7373436000198,,207.72691630001646,207.7373436000198,208.73644470001454,208.73644470001454,209.23614320001798,209.23614320001798,209.53590829999303,209.53590829999303,209.7374461000145,down,1,0.189707699988503,None,-5,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,49,1,99,1,209.75213900001836,,209.74464370001806,209.75213900001836,210.75141540000914,210.75141540000914,211.25095220000367,211.25095220000367,211.5507867000124,211.5507867000124,211.85179079999216,up,1,0.28688359999796376,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,50,0,100,0,211.86730800001533,,211.85337220001384,211.86730800001533,212.86640240001725,212.8832490000059,213.3660297000024,213.3660297000024,213.6659423999954,213.6659423999954,213.8852145000128,up,1,0.20600990002276376,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,50,1,101,1,213.89891760001774,,213.88891880001756,213.89891760001774,214.89794220001204,214.89794220001204,215.39772130001802,215.39772130001802,215.69740599999204,215.69740599999204,216.014842900011,down,1,0.30346599998301826,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,51,0,102,1,216.03072539999266,,216.01625430001877,216.03072539999266,217.02973169999314,217.04611739999382,217.52928950000205,217.52928950000205,217.82906320001348,217.82906320001348,218.14682500000345,up,1,0.30672730001970194,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,51,1,103,0,218.1620690000127,,218.14973380000447,218.1620690000127,219.16123739999603,219.17787869999302,219.66098230000352,219.66098230000352,219.96061000000918,219.96061000000918,220.22887240001,down,1,0.2601550999970641,None,-5,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,52,0,104,0,220.24347200000193,,220.23106520000147,220.24347200000193,221.24272780001047,221.24272780001047,221.7427518000186,221.7427518000186,222.0420829000068,222.0420829000068,222.54280180000933,down,1,0.49585919998935424,None,2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,52,1,105,1,222.55864820000716,,222.5442796999996,222.55864820000716,223.55762750000576,223.5742402000178,224.05726220001816,224.05726220001816,224.35705489999964,224.35705489999964,224.7746649000037,down,1,0.40798930000164546,None,-2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,53,0,106,0,224.7897851000016,,224.77667980000842,224.7897851000016,225.78969360000337,225.78969360000337,226.28864549999707,226.28864549999707,226.5882450999925,226.5882450999925,227.29040460000397,up,1,0.6913731999811716,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,53,1,107,1,227.30456940000295,,227.29224340000656,227.30456940000295,228.30383839999558,228.30383839999558,228.80342660000315,228.80342660000315,229.10308860000805,229.10308860000805,229.83940280001843,down,1,0.7192139000108,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,54,0,108,0,229.8524401000177,,229.8433828999987,229.8524401000177,230.85167180001736,230.85167180001736,231.35137190000387,231.35137190000387,231.65094360001967,231.65094360001967,232.11798380000982,up,1,0.452651200001128,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,54,1,109,1,232.13373709999723,,232.11942609999096,232.13373709999723,233.133178100019,233.133178100019,233.63261990001774,233.63261990001774,233.93364210001891,233.93364210001891,234.33475790001103,down,1,0.39603899998473935,None,-5,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,55,0,110,0,234.34874620000483,,234.33898060000502,234.34874620000483,235.3482215999975,235.36462780000875,235.84753630001796,235.84753630001796,236.14737449999666,236.14737449999666,236.44937560000108,down,1,0.28425789999892004,None,4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,55,1,111,1,236.46370480000041,,236.4532698999974,236.46370480000041,237.4628706999938,237.4628706999938,237.9625178000133,237.9625178000133,238.26212120000855,238.26212120000855,238.64625530000194,down,0,0.37466760000097565,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,56,0,112,0,238.6617821000109,,238.64767259999644,238.6617821000109,239.66196719999425,239.66196719999425,240.17717310000444,240.16079330001958,240.46160740000778,240.46160740000778,240.7778990000079,up,1,0.31118699998478405,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,56,1,113,1,240.79363000000012,,240.78013790000114,240.79363000000012,241.79262110000127,241.80932780000148,242.29231710001477,242.29231710001477,242.59191940000164,242.59191940000164,243.04391790000955,up,1,0.44094179998501204,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,57,0,114,0,243.05826600000728,,243.0466871999961,243.05826600000728,244.05744020000566,244.05744020000566,244.55712610000046,244.55712610000046,244.85678600001847,244.85678600001847,245.2077213000157,down,1,0.34292809999897145,None,2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,57,1,115,1,245.22298580000643,,245.2099511999986,245.22298580000643,246.22211339999922,246.22211339999922,246.72172920001321,246.72172920001321,247.02144770001178,247.02144770001178,247.2393027000071,up,1,0.2053641999955289,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,58,0,116,1,247.25480310001876,,247.24121810001088,247.25480310001876,248.25399440000183,248.25399440000183,248.75362950001727,248.75362950001727,249.05340699999942,249.05340699999942,249.30435250001028,up,1,0.24277429998619482,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,58,1,117,0,249.31969090001076,,249.30555910000112,249.31969090001076,250.3188106000016,250.3188106000016,250.81841559999157,250.81841559999157,251.11819639999885,251.11819639999885,251.2531896000146,up,1,0.11766620000707917,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,59,0,118,1,251.2680476999958,,251.25560200001928,251.2680476999958,252.26728090000688,252.26728090000688,252.766890400002,252.766890400002,253.06648320000386,253.06648320000386,253.65176440001233,down,1,0.5836169999965932,None,2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,59,1,119,0,253.66606930000125,,253.65409630001523,253.66606930000125,254.66530290001538,254.66530290001538,255.1659426999977,255.1659426999977,255.46457149999333,255.48157329999958,255.69944339999347,up,1,0.22828660000232048,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,60,0,120,0,255.71434350000345,,255.70167810001294,255.71434350000345,256.7135825000005,256.7135825000005,257.2132141000184,257.2132141000184,257.5127787000092,257.5127787000092,257.78099480000674,down,1,0.2633532000181731,None,4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,60,1,121,1,257.79619079999975,,257.7837359000114,257.79619079999975,258.79576910001924,258.79576910001924,259.2950614000147,259.2950614000147,259.59482620001654,259.59482620001654,259.9292567000084,up,0,0.31688140000915155,None,2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,61,0,122,0,259.94441799999913,,259.9310306000116,259.94441799999913,260.9435417999921,260.9435417999921,261.44320169999264,261.44320169999264,261.74283580001793,261.74283580001793,262.0640500000154,down,1,0.3014070999925025,None,-3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,61,1,123,1,262.07612959999824,,262.0692331000173,262.07612959999824,263.07521579999593,263.07521579999593,263.57476740001584,263.57476740001584,263.874604200013,263.874604200013,264.2084223999991,down,0,0.3287424999871291,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,62,0,124,1,264.22431769999093,,264.2104018999962,264.22431769999093,265.2233714000031,265.24003370001446,265.7230213000148,265.7230213000148,266.02273339999374,266.02273339999374,266.5441203000082,down,1,0.5191514999896754,None,4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,62,1,125,0,266.55546800000593,,266.5475279999955,266.55546800000593,267.554615800007,267.554615800007,268.05443360001664,268.05443360001664,268.35391030000756,268.35391030000756,268.7560928000021,up,0,0.38509540000814013,None,-4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,63,0,126,1,268.7704648000072,,268.7582775000192,268.7704648000072,269.76972670000396,269.76972670000396,270.2699465000187,270.2699465000187,270.56913310001255,270.58575440000277,271.102590399998,up,0,0.5271672999951988,None,-3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,63,1,127,0,271.1186063000059,,271.1042240000097,271.1186063000059,272.1176253000158,272.1344417000073,272.61730869999155,272.61730869999155,272.91701239999384,272.91701239999384,273.2508778000192,up,1,0.3309400000143796,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,64,0,128,0,273.26675239999895,,273.25245719999657,273.26675239999895,274.26601759999176,274.26601759999176,274.76563080001506,274.76563080001506,275.06545300001744,275.06545300001744,275.283872400003,up,1,0.2145033999986481,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,64,1,129,1,275.2984938000154,,275.2866372000135,275.2984938000154,276.2974913000071,276.2974913000071,276.79761100001633,276.79761100001633,277.09668099999544,277.09668099999544,277.4814410000108,down,1,0.37984619999770075,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,65,0,130,0,277.49654900000314,,277.48604660001,277.49654900000314,278.49557560001267,278.49557560001267,278.9953851000173,278.9953851000173,279.29502650001086,279.29502650001086,279.56245900000795,up,1,0.25669830001425,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,65,1,131,1,279.57831240000087,,279.5669662000146,279.57831240000087,280.57759450000594,280.57759450000594,281.0770329000079,281.0770329000079,281.3767888000002,281.3767888000002,281.68135279999115,down,1,0.2843611999996938,None,4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,66,0,132,1,281.69294760000776,,281.68666450001183,281.69294760000776,282.6921013999963,282.6921013999963,283.19177430000855,283.19177430000855,283.49159950000467,283.49159950000467,283.92573479999555,up,1,0.43077149998862296,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,66,1,133,0,283.9411762999953,,283.927139300009,283.9411762999953,284.9419695000106,284.9419695000106,285.4567187000066,285.4400270000042,285.7233135999995,285.7396660000086,286.1075584999926,down,1,0.3741384000168182,None,-5,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,67,0,134,1,286.12300250001135,,286.10978679999243,286.12300250001135,287.12213090001023,287.12213090001023,287.62186310000834,287.62186310000834,287.92148190000444,287.92148190000444,288.62364289999823,down,1,0.6956000000063796,None,-3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,67,1,135,0,288.63739290001104,,288.62681849999353,288.63739290001104,289.6364838000154,289.6364838000154,290.1361048000108,290.1361048000108,290.4358705000195,290.4358705000195,290.6871652000118,down,1,0.25024710001889616,None,-4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,68,0,136,1,290.7024870000023,,290.6886210000084,290.7024870000023,291.70162969999365,291.70162969999365,292.2012417000078,292.2012417000078,292.50098110002,292.50098110002,292.8855717999977,down,1,0.38157899997895584,None,1,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,68,1,137,0,292.90063139999984,,292.8879585000104,292.90063139999984,293.9009594999952,293.9009594999952,294.4161512000137,294.39952480001375,294.6992104999954,294.6992104999954,295.49974709999515,up,1,0.7969921000185423,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,69,0,138,1,295.51525699999183,,295.5008813000168,295.51525699999183,296.514445000008,296.514445000008,297.0139435000019,297.0139435000019,297.3136863000109,297.3136863000109,297.6985129000095,up,1,0.3708267999754753,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,69,1,139,0,297.7134510000178,,297.70131210002,297.7134510000178,298.71260050000274,298.71260050000274,299.2134383000084,299.2134383000084,299.51197730001877,299.5284115000104,299.9127235999913,up,1,0.3966787999961525,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,70,0,140,1,299.92804389999947,,299.9142560000182,299.92804389999947,300.92727139999624,300.92727139999624,301.4268379000132,301.4268379000132,301.7265291000076,301.7265291000076,302.1444024000084,down,0,0.41363920000731014,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,70,1,141,0,302.1596128999954,,302.1470002999995,302.1596128999954,303.15876489999937,303.15876489999937,303.6585301000159,303.6585301000159,303.9581615999923,303.9581615999923,304.24235350001254,down,1,0.2752510999853257,None,-3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,71,0,142,1,304.2580171000154,,304.2438609999954,304.2580171000154,305.25712290001684,305.25712290001684,305.75689129999955,305.75689129999955,306.05659190000733,306.05659190000733,306.34117860000697,up,0,0.2812394999782555,None,1,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,71,1,143,0,306.35634260001825,,306.34350039999117,306.35634260001825,307.35601760001737,307.35601760001737,307.87145299999975,307.85513899999205,308.1546809000138,308.1546809000138,308.34062319999794,up,1,0.17109950000303797,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,72,0,144,1,308.3545784000016,,308.3429836000141,308.3545784000016,309.3538109000074,309.3538109000074,309.8535128000076,309.8535128000076,310.1530969000014,310.1530969000014,310.4371398999938,up,1,0.27245879999827594,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,72,1,145,0,310.45285550001427,,310.43908430001466,310.45285550001427,311.4521095000091,311.4521095000091,311.951707500004,311.951707500004,312.2513816000137,312.2513816000137,312.65419970001676,down,1,0.3970446999883279,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,73,0,146,0,312.667551999999,,312.6581889000081,312.667551999999,313.66677870001877,313.66677870001877,314.16633480001474,314.16633480001474,314.4660983000067,314.4660983000067,314.7031527000072,down,1,0.21925720002036542,None,4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,73,1,147,1,314.71592119999696,,314.7072934000171,314.71592119999696,315.7150605999923,315.7150605999923,316.21455999999307,316.21455999999307,316.51433669999824,316.51433669999824,316.7987039000145,up,1,0.27233029998023994,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,74,0,148,1,316.8142405000108,,316.80009550001705,316.8142405000108,317.8133100999985,317.8133100999985,318.3129668000038,318.3129668000038,318.61267360000056,318.61267360000056,318.99748399999226,down,1,0.379654299991671,None,-2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,74,1,149,0,319.01231320001534,,319.00016130000586,319.01231320001534,320.01202439999906,320.01202439999906,320.51117559999693,320.51117559999693,320.8109320999938,320.8109320999938,321.07843950000824,up,0,0.25582540000323206,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,75,0,150,0,321.0941471999977,,321.0801700000011,321.0941471999977,322.093675000011,322.093675000011,322.5930226999917,322.5930226999917,322.8925991000142,322.8925991000142,323.1603718000115,up,0,0.2540822000009939,None,1,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,75,1,151,1,323.1757380000199,,323.16184899999644,323.1757380000199,324.1750214000058,324.1750214000058,324.6744983000099,324.6744983000099,324.97430339999846,324.97430339999846,325.2417878000124,up,1,0.2514845999830868,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
