orient,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,polygon.stopped,polygon_2.stopped,grating.started,key_resp.started,grating.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,participant,session,date,expName,psychopyVersion,frameRate,
45,23,1,47,1,140.94460119999712,141.94471700000577,141.94471700000577,142.4447512999759,142.4447512999759,142.74451539997244,142.74451539997244,up,1,0.8809267999604344,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,24,0,48,0,143.64470870001242,144.64455819997238,144.64455819997238,145.14474169997266,145.14474169997266,145.4446063999785,145.4446063999785,down,0,0.44613830000162125,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,24,1,49,1,145.91134469996905,146.91127579996828,146.91127579996828,147.41126259998418,147.41126259998418,147.71101989998715,147.71101989998715,down,0,2.190128599992022,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,25,0,50,1,149.9280301000108,150.92792190000182,150.92792190000182,151.42804659996182,151.42804659996182,151.72791779995896,151.72791779995896,up,1,0.6508518999908119,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,25,1,51,0,152.41137260000687,153.41109030001098,153.41109030001098,153.9113728000084,153.9113728000084,154.21107939997455,154.21107939997455,up,1,0.2631427000160329,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,26,0,52,1,154.4946259999997,155.4945499000023,155.4945499000023,155.99462049995782,155.99462049995782,156.29450439999346,156.29450439999346,down,1,0.30887139996048063,None,4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,26,1,53,0,156.62799299997278,157.62761679996038,157.62761679996038,158.12766679999186,158.12766679999186,158.42790780001087,158.42790780001087,down,1,0.48131820000708103,None,4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,27,0,54,0,158.92782219999935,159.9277701000101,159.9277701000101,160.42798879998736,160.42798879998736,160.72795299999416,160.72795299999416,down,0,0.4809395999764092,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,27,1,55,1,161.2276872000075,162.22807750001084,162.22807750001084,162.7279194999719,162.7279194999719,163.0277532999753,163.0277532999753,up,0,0.7304433999815956,None,1,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,28,0,56,1,163.77806159999454,164.77793189999647,164.77793189999647,165.27785529999528,165.27785529999528,165.57768940000096,165.57768940000096,down,0,1.8401766999741085,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,28,1,57,0,167.44462409999687,168.4445965999621,168.4445965999621,168.94474469998386,168.94474469998386,169.2443247999763,169.2443247999763,up,1,0.564525900001172,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,29,0,58,1,169.82806579995668,170.82793189998483,170.82793189998483,171.3279110000003,171.3279110000003,171.62787540000863,171.62787540000863,down,0,0.654816199967172,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,29,1,59,0,172.3113108999678,173.3113854000112,173.3113854000112,173.81157119997079,173.81157119997079,174.11135779996403,174.11135779996403,down,0,0.4308751000207849,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,30,0,60,1,174.56128550000722,175.56119440001203,175.56119440001203,176.06153499998618,176.06153499998618,176.36120330000995,176.36120330000995,up,1,0.4609199000406079,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,30,1,61,0,176.8446865999722,177.84475529997144,177.84475529997144,178.3448792999843,178.3448792999843,178.64458989998093,178.64458989998093,up,0,0.31577599997399375,None,1,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,31,0,62,1,178.97809869999764,179.97763330000453,179.97763330000453,180.47783109999727,180.47783109999727,180.77790579997236,180.77790579997236,down,0,0.15189649997046217,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,31,1,63,0,180.96144479996292,181.96142010000767,181.96142010000767,182.4615992999752,182.4615992999752,182.76136709999992,182.76136709999992,up,1,0.30273299996042624,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,32,0,64,0,183.0946552999667,184.09463840001263,184.09463840001263,184.59501659998205,184.59501659998205,184.89460080000572,184.89460080000572,down,1,0.3983674999908544,None,-2,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,32,1,65,1,185.3120273000095,186.31135089998133,186.31135089998133,186.8115439999965,186.8115439999965,187.11134629999287,187.11134629999287,down,0,0.48901580000529066,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,33,0,66,1,187.62797849997878,188.6279173999792,188.6279173999792,189.12784869997995,189.12784869997995,189.42778540001018,189.42778540001018,down,0,0.17837559996405616,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,33,1,67,0,189.6279020999791,190.6282734000124,190.6282734000124,191.1280298999627,191.1280298999627,191.42751919996226,191.42751919996226,up,0,0.24129789997823536,None,-4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,34,0,68,0,191.69464609998977,192.69469769997522,192.69469769997522,193.19470509997336,193.19470509997336,193.4946836999734,193.4946836999734,up,0,0.3157164999865927,None,2,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,34,1,69,1,193.82804940000642,194.82806520001031,194.82806520001031,195.32819929998368,195.32819929998368,195.62802259996533,195.62802259996533,down,0,0.2292800000286661,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,35,0,70,0,195.8780800999957,196.87776880001184,196.87776880001184,197.37814699998125,197.37814699998125,197.67786639998667,197.67786639998667,up,1,0.6204686000128277,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,35,1,71,1,198.3278540999745,199.32787859998643,199.32787859998643,199.82816929998808,199.82816929998808,200.12733409996144,200.12733409996144,down,0,0.8253965000039898,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,36,0,72,1,200.97792639996624,201.9779855000088,201.9779855000088,202.47777120000683,202.47777120000683,202.77797230001306,202.77797230001306,up,0,0.48624019999988377,None,-3,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,36,1,73,0,203.29460089997156,204.2947056000121,204.2947056000121,204.79495259997202,204.79495259997202,205.0945972999907,205.0945972999907,down,1,0.3577788000111468,None,4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
